Date,CanonicalSymbol,Return,Volatility_20,Volume_Ratio
2000-02-04,SUNPHARMA,-0.035105627723280075,0.051913761599576995,1.0025447982178406
2000-02-04,TATASTEEL,0.0007143751996621095,0.036177001045225816,0.6101467759457945
2000-02-04,TITAN,-0.014735033395680497,0.020774264919597506,0.25568815255009547
2000-02-04,VEDL,-0.03615668858594023,0.026370024866918612,0.8310222715248742
2000-02-04,WIPRO,0.08000908712125598,0.05828775333294171,1.7233343703632793
2000-02-07,AXISBANK,-0.05357151402754112,0.04893609898355426,5.1963587367314075
2000-02-07,BPCL,-0.006605921257726632,0.02661629006395119,0.15159223723247403
2000-02-07,BRITANNIA,-0.016538136511309087,0.03257959927505886,0.6540611790373165
2000-02-07,CIPLA,0.003823449397377443,0.03704136637617132,1.2399223186487773
2000-02-07,DRREDDY,-0.07899537620519848,0.03830489950165145,1.0439225117643378
2000-02-07,EICHERMOT,-0.04952834357015223,0.04733943798922941,0.41670800674670105
2000-02-07,GAIL,-0.018379587017762544,0.02502331648663126,0.31955315722869193
2000-02-07,HDFCBANK,0.07752760110215995,0.0468430226359151,1.293179672645561
2000-02-07,HINDALCO,-0.013265525647290777,0.03705393684255866,1.1712640876104037
2000-02-07,HINDUNILVR,-0.01610748678789886,0.029972229247241994,0.3767310862067994
2000-02-07,INFY,0.07588414204832006,0.045451732169714654,0.9702015553005604
2000-02-07,IOC,-0.014933787732826498,0.03534458919461473,0.434170252406512
2000-02-07,ITC,0.07447889804593855,0.04923830799646698,0.9400333755758958
2000-02-07,M&M,-0.006578994152046769,0.0461111402127127,0.25452217906338503
2000-02-07,ONGC,0.020744638333919596,0.032012841065323296,1.0005053057099544
2000-02-07,RELIANCE,-0.0015982958283156101,0.02840241689602643,0.6942165831622269
2000-02-07,SBIN,-0.033216079480924976,0.03319230103046988,0.6812341802802858
2000-02-07,SUNPHARMA,-0.0045390136641454415,0.04747048220344222,0.799457680003343
2000-02-07,TATASTEEL,-0.007851927960208505,0.03546227177818107,0.3609391803293867
2000-02-07,TITAN,-0.07841557386637532,0.025836201009536167,0.4073678451397754
2000-02-07,VEDL,-0.023638030437916013,0.0263746169318779,0.799535062179791
2000-02-07,WIPRO,0.015927499341554796,0.052368826134425187,1.219792537155928
2000-02-08,AXISBANK,-0.02641500402364816,0.050295422639706676,2.5439521800281293
2000-02-08,BPCL,-0.039631495532630345,0.027704236089341392,0.6960805724995048
2000-02-08,BRITANNIA,-0.023086678531739624,0.025981465502965238,1.4678033067663172
2000-02-08,CIPLA,-0.012409934058317695,0.03634995632983685,1.0892530727508063
2000-02-08,DRREDDY,0.017484096520026693,0.038521400638082196,0.9585103983461171
2000-02-08,EICHERMOT,-0.05128199105627085,0.04841344041601273,0.4683434518647008
2000-02-08,GAIL,-0.03063797577077676,0.025779791444916877,0.7248535382117535
2000-02-08,HDFCBANK,0.016416993838903826,0.04613589520453386,0.981140542769952
2000-02-08,HINDALCO,-0.054321972704515775,0.03628332134029651,1.8928264476024865
2000-02-08,HINDUNILVR,-0.0008660946853176199,0.02989277475733966,0.43829473039472744
2000-02-08,INFY,0.047315506894956894,0.045419651070983204,0.8900367567873348
2000-02-08,IOC,-0.0452845094801726,0.0350516052603266,0.9670193867305168
2000-02-08,ITC,0.0213435373739701,0.045504529580053334,0.9533169368821882
2000-02-08,M&M,0.08006310899487779,0.04930706058378324,1.0477474684273007
2000-02-08,ONGC,-0.030946961602483336,0.03211209327419575,1.2273266655365316
2000-02-08,RELIANCE,-0.0034925228809318254,0.02791492818275854,0.5614632575415329
2000-02-08,SBIN,-0.020614290276488867,0.03332659625523548,0.8368245671764161
2000-02-08,SUNPHARMA,0.05201410944644502,0.04585431457308526,2.1227299445352914
2000-02-08,TATASTEEL,0.015108160302907958,0.03206906596435058,1.080600124738418
2000-02-08,TITAN,0.03596489881440923,0.027986833972145155,0.5417011101433034
2000-02-08,VEDL,-0.026315700921817453,0.025543827136554727,1.2181937086390717
2000-02-08,WIPRO,-0.07436588103715158,0.05743894389948711,1.0735233469275534
2000-02-09,AXISBANK,-0.047803387862217606,0.05013702751407865,1.576567830693701
2000-02-09,BPCL,0.07617361487890029,0.03214921306504358,2.395973801685529
2000-02-09,BRITANNIA,0.03194739817914294,0.025068980104023843,2.2432769880906647
2000-02-09,CIPLA,0.010367839567572146,0.03158792682324392,0.5364973347533152
2000-02-09,DRREDDY,0.018228294634053066,0.03789733090579774,0.5352951012496439
2000-02-09,EICHERMOT,-0.036617223751085226,0.04732611401225832,0.4675137856629106
2000-02-09,GAIL,0.03160632973541366,0.02550154880031885,0.35887315112998375
2000-02-09,HDFCBANK,0.006978982580307269,0.04546522778697377,0.992447453387274
2000-02-09,HINDALCO,0.04239022893210831,0.03809417980571837,3.6930497884026057
2000-02-09,HINDUNILVR,0.0481804447776768,0.031519451396519974,0.7337275662503145
2000-02-09,INFY,-0.02117858202953493,0.04067319641776211,0.6425083575956515
2000-02-09,IOC,0.03340902846049554,0.03418858654436812,2.046766969759543
2000-02-09,ITC,0.08005260370397305,0.04908233405379875,0.7273920035995223
2000-02-09,M&M,-0.03138996402968042,0.04742316729109443,1.2666255527512364
2000-02-09,ONGC,0.014061049331584918,0.027749108254784247,0.315955766192733
2000-02-09,RELIANCE,0.02336484082329293,0.022678757811276113,1.0034041085150143
2000-02-09,SBIN,0.012794210880569423,0.028403756398737552,0.5012789219188738
2000-02-09,SUNPHARMA,-0.0348757080605786,0.046817277583383554,0.587805193563446
2000-02-09,TATASTEEL,0.023387542653902083,0.028747944898184913,1.1234583470008501
2000-02-09,TITAN,-0.005080528826062358,0.02770840209297689,0.9151412637537473
2000-02-09,VEDL,-0.015675699538668653,0.02486905290623712,0.8012148383831079
2000-02-09,WIPRO,0.07014136581459551,0.05163238422112166,1.1089160535310816
2000-02-10,AXISBANK,0.07869706168813173,0.051397279520868304,1.1302418928910953
2000-02-10,BPCL,-0.07997402151568223,0.03676899051258161,0.6776833065119777
2000-02-10,BRITANNIA,0.006644140515738695,0.023287680638813184,1.078713457523458
2000-02-10,CIPLA,-0.016869678922530107,0.026484142947986882,0.5186736703157642
2000-02-10,DRREDDY,0.003502535070815993,0.03720450840660933,0.20054957037553975
2000-02-10,EICHERMOT,0.023529436959502048,0.04674414740461431,0.24817705001918894
2000-02-10,GAIL,0.04680842411131758,0.026848306386368082,1.8186269335606433
2000-02-10,HDFCBANK,-0.002970398705579247,0.045783852890423964,0.6447246211760272
2000-02-10,HINDALCO,0.029990802200587696,0.03895514315551523,1.3866723628749624
2000-02-10,HINDUNILVR,-0.035978667552496346,0.0283096167479286,1.0039843185992745
2000-02-10,INFY,0.05732078665230311,0.04153019369954184,1.16414351323738
2000-02-10,IOC,-0.015166647254476029,0.029105898170905233,0.6628675349904161
2000-02-10,ITC,0.08000229013772286,0.052421794499801035,0.022534113713171877
2000-02-10,M&M,0.0794597163156836,0.04654769104232142,3.120352727451909
2000-02-10,ONGC,-0.02890701764124526,0.027665341163613046,0.7986111111111112
2000-02-10,RELIANCE,0.015268350480440063,0.021120808331578613,0.9523837635927686
2000-02-10,SBIN,0.013854943167290967,0.028401125349519486,0.6663294109466731
2000-02-10,SUNPHARMA,-0.006620552007624014,0.04348275623378686,0.5773250251797652
2000-02-10,TATASTEEL,-0.017659239063351873,0.028802122960322928,0.44240625810269263
2000-02-10,TITAN,-0.003404436029370128,0.024231305660148247,0.5946643747673015
2000-02-10,VEDL,-0.013728843255568002,0.02446759824821584,1.0757169409661258
2000-02-10,WIPRO,0.08000765695832812,0.05239400786120424,2.0496604204012834
2000-02-11,AXISBANK,0.044025090979788795,0.0506577800343705,0.6705961429088465
2000-02-11,BPCL,-0.06451591538490775,0.039251022175217226,0.43148114132826876
2000-02-11,BRITANNIA,-0.011164150399433748,0.023192384747717343,1.9660770168953097
2000-02-11,CIPLA,-0.026678702540069654,0.01980681295701382,0.4378915714591574
2000-02-11,DRREDDY,-0.004019202211769435,0.037170497335500804,0.358608704090477
2000-02-11,EICHERMOT,-0.027409336532360884,0.04623968970331957,0.11106364801366937
2000-02-11,GAIL,-0.019512161993612942,0.027181291067418765,0.7190635598162831
2000-02-11,HDFCBANK,-0.07805360095703007,0.050782504569941475,0.7865690154365613
2000-02-11,HINDALCO,0.04187890691160279,0.04039603725146764,2.4860432851040644
2000-02-11,HINDUNILVR,0.019475933110967292,0.02555554105337037,1.8977113190416537
2000-02-11,INFY,0.08000302147106275,0.0374469256518069,0.13787175187790182
2000-02-11,IOC,-0.02350558437993777,0.026475508908758886,0.4803086748270357
2000-02-11,ITC,0.08002879662404494,0.05518742961701194,0.04975253228950142
2000-02-11,M&M,0.0799997864861941,0.04919104608083687,2.7490407753730888
2000-02-11,ONGC,-0.0733299615495846,0.032156377071180034,1.0560114163396361
2000-02-11,RELIANCE,0.021222326404100933,0.020516092067249962,0.7491743353340017
2000-02-11,SBIN,0.005225063410428943,0.028409795385737596,1.08308052372412
2000-02-11,SUNPHARMA,-0.02248803703971214,0.043898005378189664,0.42871380244522117
2000-02-11,TATASTEEL,-0.011632008787058723,0.027973903691946005,0.46914869517275776
2000-02-11,TITAN,-0.07173328113457933,0.027323782599876525,1.295426534759002
2000-02-11,VEDL,-0.021158334801282597,0.024446114962995334,0.6979526078148013
2000-02-11,WIPRO,0.0799989685579856,0.05004945635040975,1.575680717661323
2000-02-14,AXISBANK,-0.0795181629289673,0.05572224761402228,1.1587087271388241
2000-02-14,BPCL,0.0743057519149306,0.043181470912636896,0.8729508231244782
2000-02-14,BRITANNIA,-0.019243184244609135,0.023262535919036435,0.7626652523228633
2000-02-14,CIPLA,-0.01132408682810282,0.019783454247100252,1.1159295615864748
2000-02-14,DRREDDY,-0.03564586422694849,0.037944200645876454,0.33127363193016174
2000-02-14,EICHERMOT,-0.04727291841175285,0.04687881343838059,0.19325107774639513
2000-02-14,GAIL,-0.052238538627263575,0.02934961258485973,0.6743420621974114
2000-02-14,HDFCBANK,0.005816286262347203,0.050726819075573915,0.7290514340613532
2000-02-14,HINDALCO,-0.009085612567723222,0.039891164043022585,0.9998579040553002
2000-02-14,HINDUNILVR,-0.032064192435807715,0.025638946638280362,0.7267225132733127
2000-02-14,INFY,0.08000451498770689,0.039039130199391855,0.10470118604434173
2000-02-14,IOC,-0.04959545466340165,0.027635005918162092,1.6759464684156358
2000-02-14,ITC,-0.03015951611235257,0.05576398102647226,1.2497782665471617
2000-02-14,M&M,0.05972935606129348,0.04997565930665804,2.7450400826068098
2000-02-14,ONGC,-0.01044672614027331,0.03185602687592509,0.379041248606466
2000-02-14,RELIANCE,-0.03082824290442221,0.022185337050869478,0.4897465867047005
2000-02-14,SBIN,0.06597324744508803,0.03126217633188274,2.130180133039538
2000-02-14,SUNPHARMA,0.007986543678505154,0.04294092345972527,0.40302960881841604
2000-02-14,TATASTEEL,-0.03958606616347893,0.028950720389595907,0.41797367223300125
2000-02-14,TITAN,-0.06117757796000323,0.029063906657163404,0.44684563002982725
2000-02-14,VEDL,-0.04664366349246796,0.025554024632180646,0.9139304291287387
2000-02-14,WIPRO,0.080006152728618,0.04964293854769229,1.603181697590543
2000-02-15,AXISBANK,-0.06151792378969345,0.05754925946733769,1.3356092314167465
2000-02-15,BPCL,-0.05439585919964829,0.044690205916272624,0.49301387781854134
2000-02-15,BRITANNIA,-0.054011132410506035,0.02469492814622258,1.7312725159790818
2000-02-15,CIPLA,-0.0005640196477063597,0.01979260265696642,0.731501695596649
2000-02-15,DRREDDY,-0.00829585756793827,0.037410511238330516,0.6528687802545367
2000-02-15,EICHERMOT,-0.06297707122665464,0.04661689014589826,0.6075334143377886
2000-02-15,GAIL,0.012248123395627308,0.02899151394632305,6.017843619840969
2000-02-15,HDFCBANK,-0.025058880279451246,0.049450461504921675,0.5557490737968809
2000-02-15,HINDALCO,-0.027274861675927742,0.04006544737300856,0.7190354342460368
2000-02-15,HINDUNILVR,0.0007391309653257405,0.024644930204778065,0.9134605558961783
2000-02-15,INFY,-0.07258830925590654,0.043701545695203355,1.4547202046678511
2000-02-15,IOC,-0.007641726776325242,0.02658663408363866,0.7940929253762478
2000-02-15,ITC,0.07929904737178983,0.05458440956718887,1.6624188609480142
2000-02-15,M&M,-0.07999377080573111,0.05142846546216816,0.37721098734434994
2000-02-15,ONGC,-0.06096596514456398,0.03454985030647129,0.6309029089535323
2000-02-15,RELIANCE,-0.022010949212359576,0.022058897721274034,0.7857760928245878
2000-02-15,SBIN,-0.04763683740552971,0.03323724383947913,1.5736222089028373
2000-02-15,SUNPHARMA,-0.03895290888682601,0.041768113088137236,0.5130632995292116
2000-02-15,TATASTEEL,-0.02153742484991117,0.02553721642680264,0.7742468282266911
2000-02-15,TITAN,0.0,0.029196158571738455,1.2100381611867876
2000-02-15,VEDL,0.004176486198122165,0.02502838731211487,1.3022223113911013
2000-02-15,WIPRO,0.07999974358845807,0.04964266329881797,1.3113451038294548
2000-02-16,AXISBANK,0.06833986816707616,0.058281234610222846,0.9388081894086698
2000-02-16,BPCL,-0.00856101667728848,0.04448927304966389,0.31250827617256816
2000-02-16,BRITANNIA,0.032757188509441315,0.02651518842215665,1.018948354608268
2000-02-16,CIPLA,0.011243209036165824,0.018313350510879473,0.2569248963139397
2000-02-16,DRREDDY,0.020986895898974067,0.03694552014535192,0.2527086782896659
2000-02-16,EICHERMOT,-0.07331978652082782,0.04828643614429133,1.2932162212670528
2000-02-16,GAIL,0.005186379572152955,0.02622254804605094,0.5326795609580341
2000-02-16,HDFCBANK,0.0801845246249211,0.047212778999801995,0.20765783870839177
2000-02-16,HINDALCO,-0.003460003778051113,0.040033111193476266,1.0671292138254544
2000-02-16,HINDUNILVR,0.0039313350669507585,0.02465177621698086,1.1579592227433713
2000-02-16,INFY,0.007639300504341806,0.043647208844406545,0.8901057094855505
2000-02-16,IOC,0.003960269231355618,0.02643414823580429,0.5554727256024373
2000-02-16,ITC,-0.009240066418514492,0.05477065116274007,1.7727671629556943
2000-02-16,M&M,-0.07996685562855488,0.054545313818324795,0.13582049856672856
2000-02-16,ONGC,0.046936721699210704,0.034984062886946936,0.4605916219972206
2000-02-16,RELIANCE,0.011035426348604549,0.021919419335827063,0.770013174918861
2000-02-16,SBIN,-0.015360272551148357,0.03352376459685008,0.6856144420719688
2000-02-16,SUNPHARMA,0.009056318512345785,0.040422514788359835,0.3480140860218019
2000-02-16,TATASTEEL,0.027324418483066326,0.02475407763871671,0.3632553155340557
2000-02-16,TITAN,0.01910811640858645,0.030010796189541264,0.6274698100977121
2000-02-16,VEDL,0.030897242208505205,0.02709197102877868,1.4446379629254593
2000-02-16,WIPRO,0.07999933949052962,0.048070795688773434,0.5743671771530899
2000-02-17,AXISBANK,-0.02088742267723842,0.05907640216165599,0.6576629477392836
2000-02-17,BPCL,-0.006969075955595705,0.04447957287111146,0.26644475883545
2000-02-17,BRITANNIA,0.003408454903679692,0.025499296108848542,0.8570619271891038
2000-02-17,CIPLA,0.07993148479806522,0.025701944046628934,1.5208339610807746
2000-02-17,DRREDDY,0.0800098559039919,0.036944870310530044,0.14534402723801074
2000-02-17,EICHERMOT,0.021977988638749446,0.04877564808972001,1.2130760141788106
2000-02-17,GAIL,0.07996541872299345,0.032438680433864726,2.0179899446740674
2000-02-17,HDFCBANK,0.018507227402651205,0.045103538315768806,0.7006594415400743
2000-02-17,HINDALCO,-0.012691817782910952,0.0398036908761733,0.391267767367368
2000-02-17,HINDUNILVR,0.0069236094665867665,0.024713193406016472,0.8219990678361087
2000-02-17,INFY,0.0259468962313667,0.04184837413807134,0.8724790799266307
2000-02-17,IOC,0.010519149639297787,0.025619755923211862,0.42337843895069105
2000-02-17,ITC,0.03299211902153498,0.05496756604619976,1.9252515383764435
2000-02-17,M&M,-0.04327792750967374,0.054295660167362016,1.167482548839348
2000-02-17,ONGC,0.002147531368486222,0.03425661441726703,0.32495667244367415
2000-02-17,RELIANCE,0.018382862465332828,0.021954963116083522,0.7641494313687305
2000-02-17,SBIN,0.0,0.032852852863936,0.5909575381495707
2000-02-17,SUNPHARMA,0.08001864479147724,0.04295467224537786,0.23982334895881402
2000-02-17,TATASTEEL,0.003694318143983688,0.02485340360525949,0.36100261870983597
2000-02-17,TITAN,0.05721157802476173,0.03315208999145573,0.9069234532300008
2000-02-17,VEDL,-0.03169994681737531,0.02542789146630694,1.344291127290597
2000-02-17,WIPRO,0.0800048785739571,0.04824608662897152,0.3404692813123561
2000-02-18,AXISBANK,-0.060000001786602364,0.05992717478612697,0.460440106637748
2000-02-18,BPCL,-0.07978626085880736,0.0474293308064666,0.4968073070180976
2000-02-18,BRITANNIA,-0.014696893944839973,0.025427177568938798,1.0706178006558236
2000-02-18,CIPLA,-0.04507695885320373,0.027806987735653373,1.7080341366216776
2000-02-18,DRREDDY,0.0800243289527478,0.04095390728316298,0.996852187240123
2000-02-18,EICHERMOT,-0.0129030200544481,0.04790549127144932,0.5940996948118006
2000-02-18,GAIL,0.08041381510976953,0.03618342018775708,0.4089286104871471
2000-02-18,HDFCBANK,-0.03115019957095,0.04623190962249737,0.36358443679721714
2000-02-18,HINDALCO,-0.03383476366636273,0.0400049351671571,1.1600200205163806
2000-02-18,HINDUNILVR,0.07990791428938016,0.031020531971498896,2.92643050096345
2000-02-18,INFY,-0.0421138212671226,0.04376991134859118,0.7907980623740323
2000-02-18,IOC,-0.04641078717610114,0.026449325524045254,1.1958188972905162
2000-02-18,ITC,-0.07115789926523663,0.05650793785467845,1.0597760679345798
2000-02-18,M&M,-0.06317872187981077,0.05515692030076777,1.6477284556951102
2000-02-18,ONGC,-0.018215796460032685,0.03446816713333826,0.3456680700199424
2000-02-18,RELIANCE,-0.01438464465656053,0.021574606248162306,0.5285160867213315
2000-02-18,SBIN,-0.035599876510811534,0.033361953994516726,0.5095158100834224
2000-02-18,SUNPHARMA,0.08000602457351169,0.044749463507374534,0.2859837096157
2000-02-18,TATASTEEL,-0.019506919532740863,0.022627575077211907,0.37239684099149223
2000-02-18,TITAN,-0.02910422823806902,0.03334027551767423,0.4640633842671194
2000-02-18,VEDL,-0.04642857515527399,0.02621913128314634,1.4055821441273921
2000-02-18,WIPRO,0.08000486686101493,0.04683891927610044,0.22627041105307238
2000-02-21,AXISBANK,0.01985808485543772,0.059918999138778864,0.529568697198755
2000-02-21,BPCL,-0.02536457170827444,0.047552199481323894,0.8057485164665186
2000-02-21,BRITANNIA,-0.0020239914335881126,0.025544000406418178,0.7260192472761788
2000-02-21,CIPLA,-0.028681138658101846,0.02851625450607103,1.0695384431679098
2000-02-21,DRREDDY,-0.02206687684113451,0.04130096691126589,1.6573098673510498
2000-02-21,EICHERMOT,-0.002178671327559667,0.047552276056080756,0.6185567010309279
2000-02-21,GAIL,0.08032463799580425,0.039553298425039254,0.4802602777219243
2000-02-21,HDFCBANK,-0.026586982933339054,0.04632303517240134,0.35798892739910537
2000-02-21,HINDALCO,0.002071353009126309,0.039567630131671465,0.6923030364629073
2000-02-21,HINDUNILVR,0.08000406776044233,0.03577313533048289,3.626502026439991
2000-02-21,INFY,0.03955079923381888,0.04339329936095671,1.3358856477107797
2000-02-21,IOC,-0.026836455888501587,0.026636230769102206,0.7298286026237213
2000-02-21,ITC,0.024142874531326575,0.055545151733840004,0.954542123630593
2000-02-21,M&M,0.023790330637067703,0.05494664628569203,0.9250196631661307
2000-02-21,ONGC,-0.021555401195504253,0.034722360610176584,0.4839793860631862
2000-02-21,RELIANCE,-0.010874372357817075,0.01996994762754663,0.3342555393749686
2000-02-21,SBIN,0.01285750957388787,0.033456730860343835,0.669849105716123
2000-02-21,SUNPHARMA,0.08001779628671901,0.04474979614126397,0.6420803617927376
2000-02-21,TATASTEEL,-0.00037525013804873275,0.022694840093769913,0.7027689692737659
2000-02-21,TITAN,-0.0028101040991073134,0.033415017298901555,0.9212699365955629
2000-02-21,VEDL,-0.024344764446317724,0.026255235774143917,0.8855424304309772
2000-02-21,WIPRO,0.07382121651405349,0.04689450095391617,4.216902789091133
2000-02-22,AXISBANK,-0.03755219685476585,0.061286240017687746,0.8090113296513786
2000-02-22,BPCL,-0.0799455719072163,0.04971040395999265,1.6527448880924254
2000-02-22,BRITANNIA,-0.01239278228295837,0.025438473522194367,0.9904968485807502
2000-02-22,CIPLA,-0.034241357719335896,0.02933800534642598,1.2467115366998431
2000-02-22,DRREDDY,-0.06372129537872828,0.04360020389936079,1.171381444138236
2000-02-22,EICHERMOT,-0.025109210166448626,0.04678179454083107,0.9623163721524377
2000-02-22,GAIL,0.080490682134581,0.04254887147674166,3.070638840586556
2000-02-22,HDFCBANK,-0.0787635165346362,0.04876593377514924,0.5928389346154674
2000-02-22,HINDALCO,-0.010834917704024116,0.039065390410937505,0.31809227877212887
2000-02-22,HINDUNILVR,0.08000927818002768,0.03962367751153333,1.1892636450756995
2000-02-22,INFY,-0.04140994808808385,0.045545043979935564,0.9554841389075484
2000-02-22,IOC,-0.03528864987126046,0.02728708977845007,1.338512626155646
2000-02-22,ITC,-0.03939180466921122,0.055160001792057684,1.0931659441193837
